[TsDigitalMultiMeterViewer Ver.19.0.0 : Auto save Log-1 [@HID Multimeter] : Date 05:11:48];Geoelectric Helix Radar;Geoelectric Helix Radar
 Elapsed time | Main Value               | Mode  | Date Time
     2:00'01" ; DC    ;  69,700 ;     mV ;       ; 05:11:48
     2:19'28" ; DC    ;  68,332 ;     mV ;       ; 05:31:15
     2:19'29" ; DC    ;  68,346 ;     mV ;       ; 05:31:16
     2:19'30" ; DC    ;  68,348 ;     mV ;       ; 05:31:17
     2:19'31" ; DC    ;  68,384 ;     mV ;       ; 05:31:18
     2:19'32" ; DC    ;  68,390 ;     mV ;       ; 05:31:19
     2:19'33" ; DC    ;  68,373 ;     mV ;       ; 05:31:20
     2:19'34" ; DC    ;  68,358 ;     mV ;       ; 05:31:21
     2:19'35" ; DC    ;  68,380 ;     mV ;       ; 05:31:22
     2:19'36" ; DC    ;  68,378 ;     mV ;       ; 05:31:23
     2:19'37" ; DC    ;  68,396 ;     mV ;       ; 05:31:24
     2:19'38" ; DC    ;  68,385 ;     mV ;       ; 05:31:25
     2:19'39" ; DC    ;  68,384 ;     mV ;       ; 05:31:26
     2:19'40" ; DC    ;  68,378 ;     mV ;       ; 05:31:27
     2:19'41" ; DC    ;  68,370 ;     mV ;       ; 05:31:28
     2:19'42" ; DC    ;  68,380 ;     mV ;       ; 05:31:29
     2:19'43" ; DC    ;  68,390 ;     mV ;       ; 05:31:30
     2:19'44" ; DC    ;  68,394 ;     mV ;       ; 05:31:31
     2:19'45" ; DC    ;  68,378 ;     mV ;       ; 05:31:32
     2:19'46" ; DC    ;  68,370 ;     mV ;       ; 05:31:33
     2:19'47" ; DC    ;  68,384 ;     mV ;       ; 05:31:34
     2:19'48" ; DC    ;  68,385 ;     mV ;       ; 05:31:35
     2:19'49" ; DC    ;  68,374 ;     mV ;       ; 05:31:36
     2:19'50" ; DC    ;  68,400 ;     mV ;       ; 05:31:37
     2:19'51" ; DC    ;  68,403 ;     mV ;       ; 05:31:38
     2:19'52" ; DC    ;  68,398 ;     mV ;       ; 05:31:39
     2:19'53" ; DC    ;  68,396 ;     mV ;       ; 05:31:40
     2:19'54" ; DC    ;  68,395 ;     mV ;       ; 05:31:41
     2:19'55" ; DC    ;  68,394 ;     mV ;       ; 05:31:42
     2:19'56" ; DC    ;  68,392 ;     mV ;       ; 05:31:43
     2:19'57" ; DC    ;  68,408 ;     mV ;       ; 05:31:44
     2:19'58" ; DC    ;  68,404 ;     mV ;       ; 05:31:45
     2:19'59" ; DC    ;  68,410 ;     mV ;       ; 05:31:46
     2:20'00" ; DC    ;  68,398 ;     mV ;       ; 05:31:47
     2:20'01" ; DC    ;  68,400 ;     mV ;       ; 05:31:48
     2:20'02" ; DC    ;  68,396 ;     mV ;       ; 05:31:49
     2:20'03" ; DC    ;  68,395 ;     mV ;       ; 05:31:50
     2:20'04" ; DC    ;  68,390 ;     mV ;       ; 05:31:51
     2:20'05" ; DC    ;  68,386 ;     mV ;       ; 05:31:52
     2:20'06" ; DC    ;  68,363 ;     mV ;       ; 05:31:53
     2:20'07" ; DC    ;  68,388 ;     mV ;       ; 05:31:54
     2:20'08" ; DC    ;  68,396 ;     mV ;       ; 05:31:55
     2:20'09" ; DC    ;  68,398 ;     mV ;       ; 05:31:56
     2:20'10" ; DC    ;  68,394 ;     mV ;       ; 05:31:57
     2:20'11" ; DC    ;  68,396 ;     mV ;       ; 05:31:58
     2:20'12" ; DC    ;  68,390 ;     mV ;       ; 05:31:59
     2:20'13" ; DC    ;  68,382 ;     mV ;       ; 05:32:00
     2:20'14" ; DC    ;  68,392 ;     mV ;       ; 05:32:01
     2:20'15" ; DC    ;  68,384 ;     mV ;       ; 05:32:02
     2:20'16" ; DC    ;  68,380 ;     mV ;       ; 05:32:03
     2:20'17" ; DC    ;  68,380 ;     mV ;       ; 05:32:04
     2:20'18" ; DC    ;  68,370 ;     mV ;       ; 05:32:05
     2:20'19" ; DC    ;  68,373 ;     mV ;       ; 05:32:06
     2:20'20" ; DC    ;  68,380 ;     mV ;       ; 05:32:07
     2:20'21" ; DC    ;  68,383 ;     mV ;       ; 05:32:08
     2:20'22" ; DC    ;  68,384 ;     mV ;       ; 05:32:09
     2:20'23" ; DC    ;  68,390 ;     mV ;       ; 05:32:10
     2:20'24" ; DC    ;  68,406 ;     mV ;       ; 05:32:11
     2:20'25" ; DC    ;  68,390 ;     mV ;       ; 05:32:12
     2:20'26" ; DC    ;  68,405 ;     mV ;       ; 05:32:13
     2:20'27" ; DC    ;  68,434 ;     mV ;       ; 05:32:14
     2:20'28" ; DC    ;  68,435 ;     mV ;       ; 05:32:15
     2:20'29" ; DC    ;  68,428 ;     mV ;       ; 05:32:16
     2:20'30" ; DC    ;  68,432 ;     mV ;       ; 05:32:17
     2:20'31" ; DC    ;  68,430 ;     mV ;       ; 05:32:18
     2:20'32" ; DC    ;  68,432 ;     mV ;       ; 05:32:19
     2:20'33" ; DC    ;  68,428 ;     mV ;       ; 05:32:20
     2:20'34" ; DC    ;  68,438 ;     mV ;       ; 05:32:21
     2:20'35" ; DC    ;  68,376 ;     mV ;       ; 05:32:22
     2:20'36" ; DC    ;  68,386 ;     mV ;       ; 05:32:23
     2:20'37" ; DC    ;  68,398 ;     mV ;       ; 05:32:24
     2:20'38" ; DC    ;  68,390 ;     mV ;       ; 05:32:25
     2:20'39" ; DC    ;  68,388 ;     mV ;       ; 05:32:26
     2:20'40" ; DC    ;  68,382 ;     mV ;       ; 05:32:27
     2:20'41" ; DC    ;  68,384 ;     mV ;       ; 05:32:28
     2:20'42" ; DC    ;  68,398 ;     mV ;       ; 05:32:29
     2:20'43" ; DC    ;  68,405 ;     mV ;       ; 05:32:30
     2:20'44" ; DC    ;  68,398 ;     mV ;       ; 05:32:31
     2:20'45" ; DC    ;  68,396 ;     mV ;       ; 05:32:32
     2:20'46" ; DC    ;  68,393 ;     mV ;       ; 05:32:33
     2:20'47" ; DC    ;  68,402 ;     mV ;       ; 05:32:34
     2:20'48" ; DC    ;  68,390 ;     mV ;       ; 05:32:35
     2:20'49" ; DC    ;  68,383 ;     mV ;       ; 05:32:36
     2:20'50" ; DC    ;  68,398 ;     mV ;       ; 05:32:37
     2:20'51" ; DC    ;  68,402 ;     mV ;       ; 05:32:38
     2:20'52" ; DC    ;  68,418 ;     mV ;       ; 05:32:39
     2:20'53" ; DC    ;  68,406 ;     mV ;       ; 05:32:40
     2:20'54" ; DC    ;  68,416 ;     mV ;       ; 05:32:41
     2:20'55" ; DC    ;  68,395 ;     mV ;       ; 05:32:42
     2:20'56" ; DC    ;  68,382 ;     mV ;       ; 05:32:43
     2:20'57" ; DC    ;  68,370 ;     mV ;       ; 05:32:44
     2:20'58" ; DC    ;  68,354 ;     mV ;       ; 05:32:45
     2:20'59" ; DC    ;  68,348 ;     mV ;       ; 05:32:46
     2:21'00" ; DC    ;  68,345 ;     mV ;       ; 05:32:47
     2:21'01" ; DC    ;  68,356 ;     mV ;       ; 05:32:48
     2:21'02" ; DC    ;  68,358 ;     mV ;       ; 05:32:49
     2:21'03" ; DC    ;  68,348 ;     mV ;       ; 05:32:50
     2:21'04" ; DC    ;  68,368 ;     mV ;       ; 05:32:51
     2:21'05" ; DC    ;  68,375 ;     mV ;       ; 05:32:52
     2:21'06" ; DC    ;  68,372 ;     mV ;       ; 05:32:53
     2:21'07" ; DC    ;  68,363 ;     mV ;       ; 05:32:54
     2:21'08" ; DC    ;  68,362 ;     mV ;       ; 05:32:55
     2:21'09" ; DC    ;  68,350 ;     mV ;       ; 05:32:56
     2:21'10" ; DC    ;  68,350 ;     mV ;       ; 05:32:57
     2:21'11" ; DC    ;  68,360 ;     mV ;       ; 05:32:58
     2:21'12" ; DC    ;  68,358 ;     mV ;       ; 05:32:59
     2:21'13" ; DC    ;  68,356 ;     mV ;       ; 05:33:00
     2:21'14" ; DC    ;  68,370 ;     mV ;       ; 05:33:01
     2:21'15" ; DC    ;  68,358 ;     mV ;       ; 05:33:02
     2:21'16" ; DC    ;  68,342 ;     mV ;       ; 05:33:03
     2:21'17" ; DC    ;  68,350 ;     mV ;       ; 05:33:04
     2:21'18" ; DC    ;  68,354 ;     mV ;       ; 05:33:05
     2:21'19" ; DC    ;  68,344 ;     mV ;       ; 05:33:06
     2:21'20" ; DC    ;  68,348 ;     mV ;       ; 05:33:07
     2:21'21" ; DC    ;  68,350 ;     mV ;       ; 05:33:08
     2:21'22" ; DC    ;  68,358 ;     mV ;       ; 05:33:09
     2:21'23" ; DC    ;  68,358 ;     mV ;       ; 05:33:10
     2:21'24" ; DC    ;  68,350 ;     mV ;       ; 05:33:11
     2:21'25" ; DC    ;  68,366 ;     mV ;       ; 05:33:12
     2:21'26" ; DC    ;  68,358 ;     mV ;       ; 05:33:13
     2:21'27" ; DC    ;  68,366 ;     mV ;       ; 05:33:14
     2:21'28" ; DC    ;  68,380 ;     mV ;       ; 05:33:15
     2:21'29" ; DC    ;  68,366 ;     mV ;       ; 05:33:16
     2:21'30" ; DC    ;  68,363 ;     mV ;       ; 05:33:17
     2:21'31" ; DC    ;  68,378 ;     mV ;       ; 05:33:18
     2:21'32" ; DC    ;  68,375 ;     mV ;       ; 05:33:19
     2:21'33" ; DC    ;  68,372 ;     mV ;       ; 05:33:20
     2:21'34" ; DC    ;  68,350 ;     mV ;       ; 05:33:21
     2:21'35" ; DC    ;  68,350 ;     mV ;       ; 05:33:22
     2:21'36" ; DC    ;  68,358 ;     mV ;       ; 05:33:23
     2:21'37" ; DC    ;  68,372 ;     mV ;       ; 05:33:24
     2:21'38" ; DC    ;  68,386 ;     mV ;       ; 05:33:25
     2:21'39" ; DC    ;  68,373 ;     mV ;       ; 05:33:26
     2:21'40" ; DC    ;  68,392 ;     mV ;       ; 05:33:27
     2:21'41" ; DC    ;  68,400 ;     mV ;       ; 05:33:28
     2:21'42" ; DC    ;  68,390 ;     mV ;       ; 05:33:29
     2:21'43" ; DC    ;  68,394 ;     mV ;       ; 05:33:30
     2:21'44" ; DC    ;  68,388 ;     mV ;       ; 05:33:31
     2:21'45" ; DC    ;  68,384 ;     mV ;       ; 05:33:32
     2:21'46" ; DC    ;  68,384 ;     mV ;       ; 05:33:33
     2:21'47" ; DC    ;  68,383 ;     mV ;       ; 05:33:34
     2:21'48" ; DC    ;  68,380 ;     mV ;       ; 05:33:35
     2:21'49" ; DC    ;  68,384 ;     mV ;       ; 05:33:36
     2:21'50" ; DC    ;  68,388 ;     mV ;       ; 05:33:37
     2:21'51" ; DC    ;  68,392 ;     mV ;       ; 05:33:38
     2:21'52" ; DC    ;  68,408 ;     mV ;       ; 05:33:39
     2:21'53" ; DC    ;  68,404 ;     mV ;       ; 05:33:40
     2:21'54" ; DC    ;  68,414 ;     mV ;       ; 05:33:41
     2:21'55" ; DC    ;  68,398 ;     mV ;       ; 05:33:42
     2:21'56" ; DC    ;  68,410 ;     mV ;       ; 05:33:43
     2:21'57" ; DC    ;  68,396 ;     mV ;       ; 05:33:44
     2:21'58" ; DC    ;  68,388 ;     mV ;       ; 05:33:45
     2:21'59" ; DC    ;  68,400 ;     mV ;       ; 05:33:46
     2:22'00" ; DC    ;  68,405 ;     mV ;       ; 05:33:47
     2:22'01" ; DC    ;  68,416 ;     mV ;       ; 05:33:48
     2:22'02" ; DC    ;  68,420 ;     mV ;       ; 05:33:49
     2:22'03" ; DC    ;  68,424 ;     mV ;       ; 05:33:50
     2:22'04" ; DC    ;  68,428 ;     mV ;       ; 05:33:51
     2:22'05" ; DC    ;  68,433 ;     mV ;       ; 05:33:52
     2:22'06" ; DC    ;  68,430 ;     mV ;       ; 05:33:53
     2:22'07" ; DC    ;  68,422 ;     mV ;       ; 05:33:54
     2:22'08" ; DC    ;  68,400 ;     mV ;       ; 05:33:55
     2:22'09" ; DC    ;  68,388 ;     mV ;       ; 05:33:56
     2:22'10" ; DC    ;  68,394 ;     mV ;       ; 05:33:57
     2:22'11" ; DC    ;  68,393 ;     mV ;       ; 05:33:58
     2:22'12" ; DC    ;  68,404 ;     mV ;       ; 05:33:59
     2:22'13" ; DC    ;  68,393 ;     mV ;       ; 05:34:00
     2:22'14" ; DC    ;  68,398 ;     mV ;       ; 05:34:01
     2:22'15" ; DC    ;  68,394 ;     mV ;       ; 05:34:02
     2:22'16" ; DC    ;  68,395 ;     mV ;       ; 05:34:03
     2:22'17" ; DC    ;  68,396 ;     mV ;       ; 05:34:04
     2:22'18" ; DC    ;  68,402 ;     mV ;       ; 05:34:05
     2:22'19" ; DC    ;  68,395 ;     mV ;       ; 05:34:06
     2:22'20" ; DC    ;  68,402 ;     mV ;       ; 05:34:07
     2:22'21" ; DC    ;  68,440 ;     mV ;       ; 05:34:08
     2:22'22" ; DC    ;  68,463 ;     mV ;       ; 05:34:09
     2:22'23" ; DC    ;  68,484 ;     mV ;       ; 05:34:10
     2:22'24" ; DC    ;  68,510 ;     mV ;       ; 05:34:11
     2:22'25" ; DC    ;  68,506 ;     mV ;       ; 05:34:12
     2:22'26" ; DC    ;  68,493 ;     mV ;       ; 05:34:13
     2:22'27" ; DC    ;  68,488 ;     mV ;       ; 05:34:14
     2:22'28" ; DC    ;  68,486 ;     mV ;       ; 05:34:15
     2:22'29" ; DC    ;  68,488 ;     mV ;       ; 05:34:16
     2:22'30" ; DC    ;  68,493 ;     mV ;       ; 05:34:17
     2:22'31" ; DC    ;  68,490 ;     mV ;       ; 05:34:18
     2:22'32" ; DC    ;  68,510 ;     mV ;       ; 05:34:19
     2:22'33" ; DC    ;  68,520 ;     mV ;       ; 05:34:20
     2:22'34" ; DC    ;  68,528 ;     mV ;       ; 05:34:21
     2:22'35" ; DC    ;  68,555 ;     mV ;       ; 05:34:22
     2:22'36" ; DC    ;  68,554 ;     mV ;       ; 05:34:23
     2:22'37" ; DC    ;  68,558 ;     mV ;       ; 05:34:24
     2:22'38" ; DC    ;  68,560 ;     mV ;       ; 05:34:25
     2:22'39" ; DC    ;  68,560 ;     mV ;       ; 05:34:26
     2:22'40" ; DC    ;  68,554 ;     mV ;       ; 05:34:27
     2:22'41" ; DC    ;  68,560 ;     mV ;       ; 05:34:28
     2:22'42" ; DC    ;  68,564 ;     mV ;       ; 05:34:29
     2:22'43" ; DC    ;  68,578 ;     mV ;       ; 05:34:30
     2:22'44" ; DC    ;  68,598 ;     mV ;       ; 05:34:31
     2:22'45" ; DC    ;  68,606 ;     mV ;       ; 05:34:32
     2:22'46" ; DC    ;  68,624 ;     mV ;       ; 05:34:33
     2:22'47" ; DC    ;  68,613 ;     mV ;       ; 05:34:34
     2:22'48" ; DC    ;  68,618 ;     mV ;       ; 05:34:35
     2:22'49" ; DC    ;  68,628 ;     mV ;       ; 05:34:36
     2:22'50" ; DC    ;  68,616 ;     mV ;       ; 05:34:37
     2:22'51" ; DC    ;  68,620 ;     mV ;       ; 05:34:38
     2:22'52" ; DC    ;  68,610 ;     mV ;       ; 05:34:39
     2:22'53" ; DC    ;  68,624 ;     mV ;       ; 05:34:40
     2:22'54" ; DC    ;  68,646 ;     mV ;       ; 05:34:41
     2:22'55" ; DC    ;  68,633 ;     mV ;       ; 05:34:42
     2:22'56" ; DC    ;  68,648 ;     mV ;       ; 05:34:43
     2:22'57" ; DC    ;  68,660 ;     mV ;       ; 05:34:44
     2:22'58" ; DC    ;  68,630 ;     mV ;       ; 05:34:45
     2:22'59" ; DC    ;  68,640 ;     mV ;       ; 05:34:46
     2:23'00" ; DC    ;  68,650 ;     mV ;       ; 05:34:47
     2:23'01" ; DC    ;  68,656 ;     mV ;       ; 05:34:48
     2:23'02" ; DC    ;  68,685 ;     mV ;       ; 05:34:49
     2:23'03" ; DC    ;  68,680 ;     mV ;       ; 05:34:50
     2:23'04" ; DC    ;  68,678 ;     mV ;       ; 05:34:51
     2:23'05" ; DC    ;  68,678 ;     mV ;       ; 05:34:52
     2:23'06" ; DC    ;  68,686 ;     mV ;       ; 05:34:53
     2:23'07" ; DC    ;  68,710 ;     mV ;       ; 05:34:54
     2:23'08" ; DC    ;  68,690 ;     mV ;       ; 05:34:55
     2:23'09" ; DC    ;  68,682 ;     mV ;       ; 05:34:56
     2:23'10" ; DC    ;  68,690 ;     mV ;       ; 05:34:57
     2:23'11" ; DC    ;  68,695 ;     mV ;       ; 05:34:58
     2:23'12" ; DC    ;  68,704 ;     mV ;       ; 05:34:59
     2:23'13" ; DC    ;  68,705 ;     mV ;       ; 05:35:00
     2:23'14" ; DC    ;  68,702 ;     mV ;       ; 05:35:01
     2:23'15" ; DC    ;  68,704 ;     mV ;       ; 05:35:02
     2:23'16" ; DC    ;  68,675 ;     mV ;       ; 05:35:03
     2:23'17" ; DC    ;  68,684 ;     mV ;       ; 05:35:04
     2:23'18" ; DC    ;  68,678 ;     mV ;       ; 05:35:05
     2:23'19" ; DC    ;  68,680 ;     mV ;       ; 05:35:06
     2:23'20" ; DC    ;  68,688 ;     mV ;       ; 05:35:07
     2:23'21" ; DC    ;  68,674 ;     mV ;       ; 05:35:08
     2:23'22" ; DC    ;  68,665 ;     mV ;       ; 05:35:09
     2:23'23" ; DC    ;  68,634 ;     mV ;       ; 05:35:10
     2:23'24" ; DC    ;  68,658 ;     mV ;       ; 05:35:11
     2:23'25" ; DC    ;  68,680 ;     mV ;       ; 05:35:12
     2:23'26" ; DC    ;  68,676 ;     mV ;       ; 05:35:13
     2:23'27" ; DC    ;  68,665 ;     mV ;       ; 05:35:14
     2:23'28" ; DC    ;  68,654 ;     mV ;       ; 05:35:15
     2:23'29" ; DC    ;  68,662 ;     mV ;       ; 05:35:16
     2:23'30" ; DC    ;  68,665 ;     mV ;       ; 05:35:17
     2:23'31" ; DC    ;  68,662 ;     mV ;       ; 05:35:18
     2:23'32" ; DC    ;  68,670 ;     mV ;       ; 05:35:19
     2:23'33" ; DC    ;  68,668 ;     mV ;       ; 05:35:20
     2:23'34" ; DC    ;  68,680 ;     mV ;       ; 05:35:21
     2:23'35" ; DC    ;  68,664 ;     mV ;       ; 05:35:22
     2:23'36" ; DC    ;  68,645 ;     mV ;       ; 05:35:23
     2:23'37" ; DC    ;  68,664 ;     mV ;       ; 05:35:24
     2:23'38" ; DC    ;  68,650 ;     mV ;       ; 05:35:25
     2:23'39" ; DC    ;  68,665 ;     mV ;       ; 05:35:26
     2:23'40" ; DC    ;  68,674 ;     mV ;       ; 05:35:27
     2:23'41" ; DC    ;  68,663 ;     mV ;       ; 05:35:28
     2:23'42" ; DC    ;  68,674 ;     mV ;       ; 05:35:29
     2:23'43" ; DC    ;  68,678 ;     mV ;       ; 05:35:30
     2:23'44" ; DC    ;  68,678 ;     mV ;       ; 05:35:31
     2:23'45" ; DC    ;  68,680 ;     mV ;       ; 05:35:32
     2:23'46" ; DC    ;  68,688 ;     mV ;       ; 05:35:33
     2:23'47" ; DC    ;  68,673 ;     mV ;       ; 05:35:34
     2:23'48" ; DC    ;  68,670 ;     mV ;       ; 05:35:35
     2:23'49" ; DC    ;  68,665 ;     mV ;       ; 05:35:36
     2:23'50" ; DC    ;  68,668 ;     mV ;       ; 05:35:37
     2:23'51" ; DC    ;  68,672 ;     mV ;       ; 05:35:38
     2:23'52" ; DC    ;  68,685 ;     mV ;       ; 05:35:39
     2:23'53" ; DC    ;  68,688 ;     mV ;       ; 05:35:40
     2:23'54" ; DC    ;  68,692 ;     mV ;       ; 05:35:41
     2:23'55" ; DC    ;  68,698 ;     mV ;       ; 05:35:42
     2:23'56" ; DC    ;  68,688 ;     mV ;       ; 05:35:43
     2:23'57" ; DC    ;  68,692 ;     mV ;       ; 05:35:44
     2:23'58" ; DC    ;  68,676 ;     mV ;       ; 05:35:45
     2:23'59" ; DC    ;  68,673 ;     mV ;       ; 05:35:46
     2:24'00" ; DC    ;  68,662 ;     mV ;       ; 05:35:47
     2:24'01" ; DC    ;  68,663 ;     mV ;       ; 05:35:48
     2:24'02" ; DC    ;  68,658 ;     mV ;       ; 05:35:49
     2:24'03" ; DC    ;  68,670 ;     mV ;       ; 05:35:50
     2:24'04" ; DC    ;  68,680 ;     mV ;       ; 05:35:51
     2:24'05" ; DC    ;  68,692 ;     mV ;       ; 05:35:52
     2:24'06" ; DC    ;  68,684 ;     mV ;       ; 05:35:53
     2:24'07" ; DC    ;  68,673 ;     mV ;       ; 05:35:54
     2:24'08" ; DC    ;  68,670 ;     mV ;       ; 05:35:55
     2:24'09" ; DC    ;  68,674 ;     mV ;       ; 05:35:56
     2:24'10" ; DC    ;  68,665 ;     mV ;       ; 05:35:57
     2:24'11" ; DC    ;  68,646 ;     mV ;       ; 05:35:58
     2:24'12" ; DC    ;  68,658 ;     mV ;       ; 05:35:59
     2:24'13" ; DC    ;  68,648 ;     mV ;       ; 05:36:00
     2:24'14" ; DC    ;  68,652 ;     mV ;       ; 05:36:01
     2:24'15" ; DC    ;  68,660 ;     mV ;       ; 05:36:02
     2:24'16" ; DC    ;  68,670 ;     mV ;       ; 05:36:03
     2:24'17" ; DC    ;  68,645 ;     mV ;       ; 05:36:04
     2:24'18" ; DC    ;  68,644 ;     mV ;       ; 05:36:05
     2:24'19" ; DC    ;  68,660 ;     mV ;       ; 05:36:06
     2:24'20" ; DC    ;  68,643 ;     mV ;       ; 05:36:07
     2:24'21" ; DC    ;  68,650 ;     mV ;       ; 05:36:08
     2:24'22" ; DC    ;  68,645 ;     mV ;       ; 05:36:09
     2:24'23" ; DC    ;  68,642 ;     mV ;       ; 05:36:10
     2:24'24" ; DC    ;  68,655 ;     mV ;       ; 05:36:11
     2:24'25" ; DC    ;  68,654 ;     mV ;       ; 05:36:12
     2:24'26" ; DC    ;  68,670 ;     mV ;       ; 05:36:13
     2:24'27" ; DC    ;  68,664 ;     mV ;       ; 05:36:14
     2:24'28" ; DC    ;  68,670 ;     mV ;       ; 05:36:15
     2:24'29" ; DC    ;  68,670 ;     mV ;       ; 05:36:16
     2:24'30" ; DC    ;  68,672 ;     mV ;       ; 05:36:17
     2:24'31" ; DC    ;  68,665 ;     mV ;       ; 05:36:18
     2:24'32" ; DC    ;  68,676 ;     mV ;       ; 05:36:19
     2:24'33" ; DC    ;  68,663 ;     mV ;       ; 05:36:20
     2:24'34" ; DC    ;  68,668 ;     mV ;       ; 05:36:21
     2:24'35" ; DC    ;  68,653 ;     mV ;       ; 05:36:22
     2:24'36" ; DC    ;  68,636 ;     mV ;       ; 05:36:23
     2:24'37" ; DC    ;  68,638 ;     mV ;       ; 05:36:24
     2:24'38" ; DC    ;  68,638 ;     mV ;       ; 05:36:25
     2:24'39" ; DC    ;  68,646 ;     mV ;       ; 05:36:26
     2:24'40" ; DC    ;  68,658 ;     mV ;       ; 05:36:27
     2:24'41" ; DC    ;  68,636 ;     mV ;       ; 05:36:28
     2:24'42" ; DC    ;  68,646 ;     mV ;       ; 05:36:29
     2:24'43" ; DC    ;  68,640 ;     mV ;       ; 05:36:30
     2:24'44" ; DC    ;  68,648 ;     mV ;       ; 05:36:31
     2:24'45" ; DC    ;  68,643 ;     mV ;       ; 05:36:32
     2:24'46" ; DC    ;  68,630 ;     mV ;       ; 05:36:33
     2:24'47" ; DC    ;  68,662 ;     mV ;       ; 05:36:34
     2:24'48" ; DC    ;  68,663 ;     mV ;       ; 05:36:35
     2:24'49" ; DC    ;  68,665 ;     mV ;       ; 05:36:36
     2:24'50" ; DC    ;  68,662 ;     mV ;       ; 05:36:37
     2:24'51" ; DC    ;  68,652 ;     mV ;       ; 05:36:38
     2:24'52" ; DC    ;  68,648 ;     mV ;       ; 05:36:39
     2:24'53" ; DC    ;  68,654 ;     mV ;       ; 05:36:40
     2:24'54" ; DC    ;  68,644 ;     mV ;       ; 05:36:41
     2:24'55" ; DC    ;  68,635 ;     mV ;       ; 05:36:42
     2:24'56" ; DC    ;  68,634 ;     mV ;       ; 05:36:43
     2:24'57" ; DC    ;  68,630 ;     mV ;       ; 05:36:44
     2:24'58" ; DC    ;  68,648 ;     mV ;       ; 05:36:45
     2:24'59" ; DC    ;  68,660 ;     mV ;       ; 05:36:46
     2:25'00" ; DC    ;  68,668 ;     mV ;       ; 05:36:47
     2:25'01" ; DC    ;  68,666 ;     mV ;       ; 05:36:48
     2:25'02" ; DC    ;  68,668 ;     mV ;       ; 05:36:49
     2:25'03" ; DC    ;  68,668 ;     mV ;       ; 05:36:50
     2:25'04" ; DC    ;  68,683 ;     mV ;       ; 05:36:51
     2:25'05" ; DC    ;  68,694 ;     mV ;       ; 05:36:52
     2:25'06" ; DC    ;  68,683 ;     mV ;       ; 05:36:53
     2:25'07" ; DC    ;  68,682 ;     mV ;       ; 05:36:54
     2:25'08" ; DC    ;  68,668 ;     mV ;       ; 05:36:55
     2:25'09" ; DC    ;  68,675 ;     mV ;       ; 05:36:56
     2:25'10" ; DC    ;  68,690 ;     mV ;       ; 05:36:57
     2:25'11" ; DC    ;  68,694 ;     mV ;       ; 05:36:58
     2:25'12" ; DC    ;  68,665 ;     mV ;       ; 05:36:59
     2:25'13" ; DC    ;  68,670 ;     mV ;       ; 05:37:00
     2:25'14" ; DC    ;  68,678 ;     mV ;       ; 05:37:01
     2:25'15" ; DC    ;  68,670 ;     mV ;       ; 05:37:02
     2:25'16" ; DC    ;  68,680 ;     mV ;       ; 05:37:03
     2:25'17" ; DC    ;  68,676 ;     mV ;       ; 05:37:04
     2:25'18" ; DC    ;  68,660 ;     mV ;       ; 05:37:05
     2:25'19" ; DC    ;  68,680 ;     mV ;       ; 05:37:06
     2:25'20" ; DC    ;  68,684 ;     mV ;       ; 05:37:07
     2:25'21" ; DC    ;  68,690 ;     mV ;       ; 05:37:08
     2:25'22" ; DC    ;  68,688 ;     mV ;       ; 05:37:09
     2:25'23" ; DC    ;  68,688 ;     mV ;       ; 05:37:10
     2:25'24" ; DC    ;  68,685 ;     mV ;       ; 05:37:11
     2:25'25" ; DC    ;  68,682 ;     mV ;       ; 05:37:12
     2:25'26" ; DC    ;  68,686 ;     mV ;       ; 05:37:13
     2:25'27" ; DC    ;  68,692 ;     mV ;       ; 05:37:14
     2:25'28" ; DC    ;  68,690 ;     mV ;       ; 05:37:15
     2:25'29" ; DC    ;  68,698 ;     mV ;       ; 05:37:16
     2:25'30" ; DC    ;  68,684 ;     mV ;       ; 05:37:17
     2:25'31" ; DC    ;  68,675 ;     mV ;       ; 05:37:18
     2:25'32" ; DC    ;  68,672 ;     mV ;       ; 05:37:19
     2:25'33" ; DC    ;  68,678 ;     mV ;       ; 05:37:20
