[TsDigitalMultiMeterViewer Ver.19.0.0 : Auto save Log-1 [@HID Multimeter] : Date 00:00:00];Geoelectric Helix Radar;Geoelectric Helix Radar
 Elapsed time | Main Value               | Mode  | Date Time
   1:45'20"59 ; DC    ;  66,740 ;     mV ;       ; 00:17:53
   1:45'20"96 ; DC    ;  66,740 ;     mV ;       ; 00:17:53
   1:45'21"33 ; DC    ;  66,740 ;     mV ;       ; 00:17:54
   1:45'21"70 ; DC    ;  66,760 ;     mV ;       ; 00:17:54
   1:45'22"11 ; DC    ;  66,750 ;     mV ;       ; 00:17:54
   1:45'22"46 ; DC    ;  66,730 ;     mV ;       ; 00:17:55
   1:45'22"79 ; DC    ;  66,730 ;     mV ;       ; 00:17:55
   1:45'23"12 ; DC    ;  66,700 ;     mV ;       ; 00:17:55
   1:45'23"44 ; DC    ;  66,720 ;     mV ;       ; 00:17:56
   1:45'23"77 ; DC    ;  66,760 ;     mV ;       ; 00:17:56
   1:45'24"10 ; DC    ;  66,720 ;     mV ;       ; 00:17:56
   1:45'24"43 ; DC    ;  66,720 ;     mV ;       ; 00:17:57
   1:45'24"76 ; DC    ;  66,720 ;     mV ;       ; 00:17:57
   1:45'25"09 ; DC    ;  66,740 ;     mV ;       ; 00:17:57
   1:45'25"51 ; DC    ;  66,720 ;     mV ;       ; 00:17:58
   1:45'25"85 ; DC    ;  66,750 ;     mV ;       ; 00:17:58
   1:45'26"21 ; DC    ;  66,730 ;     mV ;       ; 00:17:58
   1:45'26"58 ; DC    ;  66,730 ;     mV ;       ; 00:17:59
   1:45'26"95 ; DC    ;  66,700 ;     mV ;       ; 00:17:59
   1:45'27"30 ; DC    ;  66,730 ;     mV ;       ; 00:17:59
   1:45'27"64 ; DC    ;  66,720 ;     mV ;       ; 00:18:00
   1:45'28"01 ; DC    ;  66,710 ;     mV ;       ; 00:18:00
   1:45'28"33 ; DC    ;  66,730 ;     mV ;       ; 00:18:01
   1:45'28"67 ; DC    ;  66,730 ;     mV ;       ; 00:18:01
   1:45'29"02 ; DC    ;  66,730 ;     mV ;       ; 00:18:01
   1:45'29"34 ; DC    ;  66,730 ;     mV ;       ; 00:18:02
   1:45'29"67 ; DC    ;  66,730 ;     mV ;       ; 00:18:02
   1:45'30"07 ; DC    ;  66,740 ;     mV ;       ; 00:18:02
   1:45'30"42 ; DC    ;  66,720 ;     mV ;       ; 00:18:03
   1:45'30"78 ; DC    ;  66,720 ;     mV ;       ; 00:18:03
   1:45'31"15 ; DC    ;  66,740 ;     mV ;       ; 00:18:03
   1:45'31"54 ; DC    ;  66,740 ;     mV ;       ; 00:18:04
   1:45'31"87 ; DC    ;  66,750 ;     mV ;       ; 00:18:04
   1:45'32"19 ; DC    ;  66,710 ;     mV ;       ; 00:18:04
   1:45'32"53 ; DC    ;  66,750 ;     mV ;       ; 00:18:05
   1:45'32"85 ; DC    ;  66,710 ;     mV ;       ; 00:18:05
   1:45'33"17 ; DC    ;  66,750 ;     mV ;       ; 00:18:05
   1:45'33"51 ; DC    ;  66,710 ;     mV ;       ; 00:18:06
   1:45'33"86 ; DC    ;  66,720 ;     mV ;       ; 00:18:06
   1:45'34"18 ; DC    ;  66,700 ;     mV ;       ; 00:18:06
   1:45'34"54 ; DC    ;  66,700 ;     mV ;       ; 00:18:07
   1:45'34"90 ; DC    ;  66,710 ;     mV ;       ; 00:18:07
   1:45'35"26 ; DC    ;  66,730 ;     mV ;       ; 00:18:07
   1:45'35"64 ; DC    ;  66,730 ;     mV ;       ; 00:18:08
   1:45'36"01 ; DC    ;  66,740 ;     mV ;       ; 00:18:08
   1:45'36"35 ; DC    ;  66,710 ;     mV ;       ; 00:18:09
   1:45'36"68 ; DC    ;  66,740 ;     mV ;       ; 00:18:09
   1:45'37"01 ; DC    ;  66,720 ;     mV ;       ; 00:18:09
   1:45'37"34 ; DC    ;  66,740 ;     mV ;       ; 00:18:10
   1:45'37"68 ; DC    ;  66,700 ;     mV ;       ; 00:18:10
   1:45'38"01 ; DC    ;  66,730 ;     mV ;       ; 00:18:10
   1:45'38"33 ; DC    ;  66,680 ;     mV ;       ; 00:18:11
   1:45'38"66 ; DC    ;  66,700 ;     mV ;       ; 00:18:11
   1:45'39"01 ; DC    ;  66,670 ;     mV ;       ; 00:18:11
   1:45'39"39 ; DC    ;  66,700 ;     mV ;       ; 00:18:12
   1:45'39"74 ; DC    ;  66,660 ;     mV ;       ; 00:18:12
   1:45'40"11 ; DC    ;  66,690 ;     mV ;       ; 00:18:12
   1:45'40"49 ; DC    ;  66,660 ;     mV ;       ; 00:18:13
   1:45'40"84 ; DC    ;  66,670 ;     mV ;       ; 00:18:13
   1:45'41"17 ; DC    ;  66,680 ;     mV ;       ; 00:18:13
   1:45'41"49 ; DC    ;  66,650 ;     mV ;       ; 00:18:14
   1:45'41"82 ; DC    ;  66,680 ;     mV ;       ; 00:18:14
   1:45'42"16 ; DC    ;  66,660 ;     mV ;       ; 00:18:14
   1:45'42"50 ; DC    ;  66,680 ;     mV ;       ; 00:18:15
   1:45'42"85 ; DC    ;  66,680 ;     mV ;       ; 00:18:15
   1:45'43"19 ; DC    ;  66,680 ;     mV ;       ; 00:18:15
   1:45'43"53 ; DC    ;  66,670 ;     mV ;       ; 00:18:16
   1:45'43"94 ; DC    ;  66,680 ;     mV ;       ; 00:18:16
   1:45'44"30 ; DC    ;  66,650 ;     mV ;       ; 00:18:16
   1:45'44"68 ; DC    ;  66,660 ;     mV ;       ; 00:18:17
   1:45'45"04 ; DC    ;  66,610 ;     mV ;       ; 00:18:17
   1:45'45"41 ; DC    ;  66,620 ;     mV ;       ; 00:18:18
   1:45'45"75 ; DC    ;  66,670 ;     mV ;       ; 00:18:18
   1:45'46"09 ; DC    ;  66,630 ;     mV ;       ; 00:18:18
   1:45'46"43 ; DC    ;  66,670 ;     mV ;       ; 00:18:19
   1:45'46"76 ; DC    ;  66,670 ;     mV ;       ; 00:18:19
   1:45'47"09 ; DC    ;  66,680 ;     mV ;       ; 00:18:19
   1:45'47"41 ; DC    ;  66,640 ;     mV ;       ; 00:18:20
   1:45'47"76 ; DC    ;  66,630 ;     mV ;       ; 00:18:20
   1:45'48"09 ; DC    ;  66,620 ;     mV ;       ; 00:18:20
   1:45'48"48 ; DC    ;  66,640 ;     mV ;       ; 00:18:21
   1:45'48"83 ; DC    ;  66,640 ;     mV ;       ; 00:18:21
   1:45'49"20 ; DC    ;  66,660 ;     mV ;       ; 00:18:21
   1:45'49"58 ; DC    ;  66,650 ;     mV ;       ; 00:18:22
   1:45'49"95 ; DC    ;  66,660 ;     mV ;       ; 00:18:22
   1:45'50"27 ; DC    ;  66,670 ;     mV ;       ; 00:18:22
   1:45'50"61 ; DC    ;  66,640 ;     mV ;       ; 00:18:23
   1:45'50"94 ; DC    ;  66,650 ;     mV ;       ; 00:18:23
   1:45'51"28 ; DC    ;  66,620 ;     mV ;       ; 00:18:23
   1:45'51"61 ; DC    ;  66,650 ;     mV ;       ; 00:18:24
   1:45'51"95 ; DC    ;  66,640 ;     mV ;       ; 00:18:24
   1:45'52"27 ; DC    ;  66,610 ;     mV ;       ; 00:18:24
   1:45'52"61 ; DC    ;  66,650 ;     mV ;       ; 00:18:25
   1:45'53"01 ; DC    ;  66,630 ;     mV ;       ; 00:18:25
   1:45'53"36 ; DC    ;  66,670 ;     mV ;       ; 00:18:26
   1:45'53"73 ; DC    ;  66,640 ;     mV ;       ; 00:18:26
   1:45'54"09 ; DC    ;  66,620 ;     mV ;       ; 00:18:26
   1:45'54"47 ; DC    ;  66,660 ;     mV ;       ; 00:18:27
   1:45'54"83 ; DC    ;  66,620 ;     mV ;       ; 00:18:27
   1:45'55"17 ; DC    ;  66,640 ;     mV ;       ; 00:18:27
   1:45'55"51 ; DC    ;  66,630 ;     mV ;       ; 00:18:28
   1:45'55"85 ; DC    ;  66,620 ;     mV ;       ; 00:18:28
   1:45'56"19 ; DC    ;  66,610 ;     mV ;       ; 00:18:28
   1:45'56"53 ; DC    ;  66,640 ;     mV ;       ; 00:18:29
   1:45'56"85 ; DC    ;  66,610 ;     mV ;       ; 00:18:29
   1:45'57"18 ; DC    ;  66,620 ;     mV ;       ; 00:18:29
   1:45'57"56 ; DC    ;  66,600 ;     mV ;       ; 00:18:30
   1:45'57"90 ; DC    ;  66,630 ;     mV ;       ; 00:18:30
   1:45'58"24 ; DC    ;  66,610 ;     mV ;       ; 00:18:30
   1:45'58"61 ; DC    ;  66,620 ;     mV ;       ; 00:18:31
   1:45'58"99 ; DC    ;  66,630 ;     mV ;       ; 00:18:31
   1:45'59"43 ; DC    ;  66,640 ;     mV ;       ; 00:18:32
   1:45'59"78 ; DC    ;  66,640 ;     mV ;       ; 00:18:32
   1:46'00"12 ; DC    ;  66,670 ;     mV ;       ; 00:18:32
   1:46'00"45 ; DC    ;  66,640 ;     mV ;       ; 00:18:33
   1:46'00"79 ; DC    ;  66,650 ;     mV ;       ; 00:18:33
   1:46'01"12 ; DC    ;  66,610 ;     mV ;       ; 00:18:33
   1:46'01"45 ; DC    ;  66,650 ;     mV ;       ; 00:18:34
   1:46'01"78 ; DC    ;  66,620 ;     mV ;       ; 00:18:34
   1:46'02"17 ; DC    ;  66,640 ;     mV ;       ; 00:18:34
   1:46'02"56 ; DC    ;  66,630 ;     mV ;       ; 00:18:35
   1:46'02"93 ; DC    ;  66,600 ;     mV ;       ; 00:18:35
   1:46'03"29 ; DC    ;  66,600 ;     mV ;       ; 00:18:35
   1:46'03"69 ; DC    ;  66,630 ;     mV ;       ; 00:18:36
   1:46'04"05 ; DC    ;  66,640 ;     mV ;       ; 00:18:36
   1:46'04"39 ; DC    ;  66,630 ;     mV ;       ; 00:18:37
   1:46'04"72 ; DC    ;  66,640 ;     mV ;       ; 00:18:37
   1:46'05"04 ; DC    ;  66,630 ;     mV ;       ; 00:18:37
   1:46'05"36 ; DC    ;  66,630 ;     mV ;       ; 00:18:38
   1:46'05"70 ; DC    ;  66,630 ;     mV ;       ; 00:18:38
   1:46'06"03 ; DC    ;  66,610 ;     mV ;       ; 00:18:38
   1:46'06"37 ; DC    ;  66,620 ;     mV ;       ; 00:18:39
   1:46'06"71 ; DC    ;  66,640 ;     mV ;       ; 00:18:39
   1:46'07"09 ; DC    ;  66,630 ;     mV ;       ; 00:18:39
   1:46'07"43 ; DC    ;  66,640 ;     mV ;       ; 00:18:40
   1:46'07"79 ; DC    ;  66,630 ;     mV ;       ; 00:18:40
   1:46'08"17 ; DC    ;  66,640 ;     mV ;       ; 00:18:40
   1:46'08"54 ; DC    ;  66,600 ;     mV ;       ; 00:18:41
   1:46'08"87 ; DC    ;  66,640 ;     mV ;       ; 00:18:41
   1:46'09"19 ; DC    ;  66,610 ;     mV ;       ; 00:18:41
   1:46'09"53 ; DC    ;  66,650 ;     mV ;       ; 00:18:42
   1:46'09"85 ; DC    ;  66,610 ;     mV ;       ; 00:18:42
   1:46'10"20 ; DC    ;  66,660 ;     mV ;       ; 00:18:42
   1:46'10"53 ; DC    ;  66,670 ;     mV ;       ; 00:18:43
   1:46'10"85 ; DC    ;  66,640 ;     mV ;       ; 00:18:43
   1:46'11"19 ; DC    ;  66,660 ;     mV ;       ; 00:18:43
   1:46'11"56 ; DC    ;  66,650 ;     mV ;       ; 00:18:44
   1:46'11"92 ; DC    ;  66,660 ;     mV ;       ; 00:18:44
   1:46'12"31 ; DC    ;  66,660 ;     mV ;       ; 00:18:44
   1:46'12"67 ; DC    ;  66,680 ;     mV ;       ; 00:18:45
   1:46'13"07 ; DC    ;  66,670 ;     mV ;       ; 00:18:45
   1:46'13"39 ; DC    ;  66,700 ;     mV ;       ; 00:18:46
   1:46'13"73 ; DC    ;  66,650 ;     mV ;       ; 00:18:46
   1:46'14"07 ; DC    ;  66,700 ;     mV ;       ; 00:18:46
   1:46'14"40 ; DC    ;  66,660 ;     mV ;       ; 00:18:47
   1:46'14"75 ; DC    ;  66,650 ;     mV ;       ; 00:18:47
   1:46'15"09 ; DC    ;  66,680 ;     mV ;       ; 00:18:47
   1:46'15"41 ; DC    ;  66,660 ;     mV ;       ; 00:18:48
   1:46'15"75 ; DC    ;  66,680 ;     mV ;       ; 00:18:48
   1:46'16"11 ; DC    ;  66,690 ;     mV ;       ; 00:18:48
   1:46'16"49 ; DC    ;  66,710 ;     mV ;       ; 00:18:49
   1:46'16"88 ; DC    ;  66,680 ;     mV ;       ; 00:18:49
   1:46'17"25 ; DC    ;  66,700 ;     mV ;       ; 00:18:49
   1:46'17"62 ; DC    ;  66,660 ;     mV ;       ; 00:18:50
   1:46'17"96 ; DC    ;  66,670 ;     mV ;       ; 00:18:50
   1:46'18"30 ; DC    ;  66,660 ;     mV ;       ; 00:18:50
   1:46'18"63 ; DC    ;  66,680 ;     mV ;       ; 00:18:51
   1:46'18"95 ; DC    ;  66,690 ;     mV ;       ; 00:18:51
   1:46'19"29 ; DC    ;  66,680 ;     mV ;       ; 00:18:51
   1:46'19"64 ; DC    ;  66,700 ;     mV ;       ; 00:18:52
   1:46'19"97 ; DC    ;  66,670 ;     mV ;       ; 00:18:52
   1:46'20"29 ; DC    ;  66,710 ;     mV ;       ; 00:18:52
   1:46'20"61 ; DC    ;  66,680 ;     mV ;       ; 00:18:53
   1:46'21"02 ; DC    ;  66,700 ;     mV ;       ; 00:18:53
   1:46'21"36 ; DC    ;  66,690 ;     mV ;       ; 00:18:54
   1:46'21"74 ; DC    ;  66,680 ;     mV ;       ; 00:18:54
   1:46'22"10 ; DC    ;  66,710 ;     mV ;       ; 00:18:54
   1:46'22"46 ; DC    ;  66,690 ;     mV ;       ; 00:18:55
   1:46'22"79 ; DC    ;  66,710 ;     mV ;       ; 00:18:55
   1:46'23"13 ; DC    ;  66,710 ;     mV ;       ; 00:18:55
   1:46'23"47 ; DC    ;  66,690 ;     mV ;       ; 00:18:56
   1:46'23"79 ; DC    ;  66,670 ;     mV ;       ; 00:18:56
   1:46'24"12 ; DC    ;  66,660 ;     mV ;       ; 00:18:56
   1:46'24"44 ; DC    ;  66,680 ;     mV ;       ; 00:18:57
   1:46'24"78 ; DC    ;  66,690 ;     mV ;       ; 00:18:57
   1:46'25"11 ; DC    ;  66,660 ;     mV ;       ; 00:18:57
   1:46'25"50 ; DC    ;  66,690 ;     mV ;       ; 00:18:58
   1:46'25"88 ; DC    ;  66,670 ;     mV ;       ; 00:18:58
   1:46'26"25 ; DC    ;  66,690 ;     mV ;       ; 00:18:58
   1:46'26"65 ; DC    ;  66,700 ;     mV ;       ; 00:18:59
   1:46'27"03 ; DC    ;  66,680 ;     mV ;       ; 00:18:59
   1:46'27"39 ; DC    ;  66,670 ;     mV ;       ; 00:19:00
   1:46'27"71 ; DC    ;  66,680 ;     mV ;       ; 00:19:00
   1:46'28"04 ; DC    ;  66,710 ;     mV ;       ; 00:19:00
   1:46'28"38 ; DC    ;  66,670 ;     mV ;       ; 00:19:01
   1:46'28"72 ; DC    ;  66,670 ;     mV ;       ; 00:19:01
   1:46'29"04 ; DC    ;  66,680 ;     mV ;       ; 00:19:01
   1:46'29"39 ; DC    ;  66,660 ;     mV ;       ; 00:19:02
   1:46'29"71 ; DC    ;  66,660 ;     mV ;       ; 00:19:02
   1:46'30"04 ; DC    ;  66,630 ;     mV ;       ; 00:19:02
   1:46'30"44 ; DC    ;  66,650 ;     mV ;       ; 00:19:03
   1:46'30"79 ; DC    ;  66,700 ;     mV ;       ; 00:19:03
   1:46'31"15 ; DC    ;  66,640 ;     mV ;       ; 00:19:03
   1:46'31"51 ; DC    ;  66,660 ;     mV ;       ; 00:19:04
   1:46'31"90 ; DC    ;  66,620 ;     mV ;       ; 00:19:04
   1:46'32"23 ; DC    ;  66,630 ;     mV ;       ; 00:19:04
   1:46'32"55 ; DC    ;  66,600 ;     mV ;       ; 00:19:05
   1:46'32"88 ; DC    ;  66,610 ;     mV ;       ; 00:19:05
   1:46'33"22 ; DC    ;  66,610 ;     mV ;       ; 00:19:05
   1:46'33"56 ; DC    ;  66,630 ;     mV ;       ; 00:19:06
   1:46'33"89 ; DC    ;  66,610 ;     mV ;       ; 00:19:06
   1:46'34"21 ; DC    ;  66,610 ;     mV ;       ; 00:19:06
   1:46'34"54 ; DC    ;  66,610 ;     mV ;       ; 00:19:07
   1:46'34"89 ; DC    ;  66,630 ;     mV ;       ; 00:19:07
   1:46'35"24 ; DC    ;  66,620 ;     mV ;       ; 00:19:07
   1:46'35"58 ; DC    ;  66,630 ;     mV ;       ; 00:19:08
   1:46'35"99 ; DC    ;  66,620 ;     mV ;       ; 00:19:08
   1:46'36"40 ; DC    ;  66,610 ;     mV ;       ; 00:19:09
   1:46'36"75 ; DC    ;  66,630 ;     mV ;       ; 00:19:09
   1:46'37"07 ; DC    ;  66,640 ;     mV ;       ; 00:19:09
   1:46'37"43 ; DC    ;  66,630 ;     mV ;       ; 00:19:10
   1:46'37"77 ; DC    ;  66,660 ;     mV ;       ; 00:19:10
   1:46'38"11 ; DC    ;  66,630 ;     mV ;       ; 00:19:10
   1:46'38"45 ; DC    ;  66,660 ;     mV ;       ; 00:19:11
   1:46'38"77 ; DC    ;  66,690 ;     mV ;       ; 00:19:11
   1:46'39"11 ; DC    ;  66,660 ;     mV ;       ; 00:19:11
   1:46'39"47 ; DC    ;  66,690 ;     mV ;       ; 00:19:12
   1:46'39"88 ; DC    ;  66,660 ;     mV ;       ; 00:19:12
   1:46'40"22 ; DC    ;  66,670 ;     mV ;       ; 00:19:12
   1:46'40"58 ; DC    ;  66,660 ;     mV ;       ; 00:19:13
   1:46'40"94 ; DC    ;  66,680 ;     mV ;       ; 00:19:13
   1:46'41"33 ; DC    ;  66,670 ;     mV ;       ; 00:19:14
   1:46'41"66 ; DC    ;  66,710 ;     mV ;       ; 00:19:14
   1:46'42"00 ; DC    ;  66,670 ;     mV ;       ; 00:19:14
   1:46'42"32 ; DC    ;  66,720 ;     mV ;       ; 00:19:14
   1:46'42"67 ; DC    ;  66,700 ;     mV ;       ; 00:19:15
   1:46'42"99 ; DC    ;  66,690 ;     mV ;       ; 00:19:15
   1:46'43"32 ; DC    ;  66,710 ;     mV ;       ; 00:19:15
   1:46'43"64 ; DC    ;  66,680 ;     mV ;       ; 00:19:16
   1:46'43"98 ; DC    ;  66,710 ;     mV ;       ; 00:19:16
   1:46'44"39 ; DC    ;  66,680 ;     mV ;       ; 00:19:17
   1:46'44"75 ; DC    ;  66,680 ;     mV ;       ; 00:19:17
   1:46'45"13 ; DC    ;  66,700 ;     mV ;       ; 00:19:17
   1:46'45"50 ; DC    ;  66,700 ;     mV ;       ; 00:19:18
   1:46'45"88 ; DC    ;  66,660 ;     mV ;       ; 00:19:18
   1:46'46"22 ; DC    ;  66,660 ;     mV ;       ; 00:19:18
   1:46'46"55 ; DC    ;  66,680 ;     mV ;       ; 00:19:19
   1:46'46"88 ; DC    ;  66,650 ;     mV ;       ; 00:19:19
   1:46'47"22 ; DC    ;  66,680 ;     mV ;       ; 00:19:19
   1:46'47"57 ; DC    ;  66,650 ;     mV ;       ; 00:19:20
   1:46'47"90 ; DC    ;  66,680 ;     mV ;       ; 00:19:20
   1:46'48"24 ; DC    ;  66,650 ;     mV ;       ; 00:19:20
   1:46'48"58 ; DC    ;  66,670 ;     mV ;       ; 00:19:21
   1:46'48"96 ; DC    ;  66,650 ;     mV ;       ; 00:19:21
   1:46'49"32 ; DC    ;  66,670 ;     mV ;       ; 00:19:21
   1:46'49"70 ; DC    ;  66,690 ;     mV ;       ; 00:19:22
   1:46'50"19 ; DC    ;  66,670 ;     mV ;       ; 00:19:22
   1:46'50"55 ; DC    ;  66,700 ;     mV ;       ; 00:19:23
   1:46'50"91 ; DC    ;  66,690 ;     mV ;       ; 00:19:23
   1:46'51"25 ; DC    ;  66,660 ;     mV ;       ; 00:19:23
   1:46'51"67 ; DC    ;  66,680 ;     mV ;       ; 00:19:24
   1:46'52"02 ; DC    ;  66,670 ;     mV ;       ; 00:19:24
   1:46'52"42 ; DC    ;  66,670 ;     mV ;       ; 00:19:25
   1:46'52"77 ; DC    ;  66,660 ;     mV ;       ; 00:19:25
   1:46'53"15 ; DC    ;  66,640 ;     mV ;       ; 00:19:25
   1:46'53"51 ; DC    ;  66,660 ;     mV ;       ; 00:19:26
   1:46'53"92 ; DC    ;  66,650 ;     mV ;       ; 00:19:26
   1:46'54"33 ; DC    ;  66,690 ;     mV ;       ; 00:19:27
   1:46'54"74 ; DC    ;  66,670 ;     mV ;       ; 00:19:27
   1:46'55"15 ; DC    ;  66,640 ;     mV ;       ; 00:19:27
   1:46'55"53 ; DC    ;  66,660 ;     mV ;       ; 00:19:28
   1:46'55"90 ; DC    ;  66,620 ;     mV ;       ; 00:19:28
   1:46'56"24 ; DC    ;  66,650 ;     mV ;       ; 00:19:28
   1:46'56"64 ; DC    ;  66,630 ;     mV ;       ; 00:19:29
   1:46'56"98 ; DC    ;  66,660 ;     mV ;       ; 00:19:29
   1:46'57"33 ; DC    ;  66,630 ;     mV ;       ; 00:19:29
   1:46'57"68 ; DC    ;  66,650 ;     mV ;       ; 00:19:30
   1:46'58"15 ; DC    ;  66,660 ;     mV ;       ; 00:19:30
   1:46'58"54 ; DC    ;  66,680 ;     mV ;       ; 00:19:31
   1:46'58"90 ; DC    ;  66,660 ;     mV ;       ; 00:19:31
   1:46'59"34 ; DC    ;  66,630 ;     mV ;       ; 00:19:32
   1:46'59"78 ; DC    ;  66,650 ;     mV ;       ; 00:19:32
   1:47'00"22 ; DC    ;  66,630 ;     mV ;       ; 00:19:32
   1:47'00"61 ; DC    ;  66,640 ;     mV ;       ; 00:19:33
   1:47'01"39 ; DC    ;  66,630 ;     mV ;       ; 00:19:34
   1:47'01"81 ; DC    ;  66,650 ;     mV ;       ; 00:19:34
   1:47'02"16 ; DC    ;  66,670 ;     mV ;       ; 00:19:34
   1:47'02"48 ; DC    ;  66,660 ;     mV ;       ; 00:19:35
   1:47'02"80 ; DC    ;  66,660 ;     mV ;       ; 00:19:35
   1:47'03"14 ; DC    ;  66,660 ;     mV ;       ; 00:19:35
   1:47'03"49 ; DC    ;  66,630 ;     mV ;       ; 00:19:36
   1:47'03"83 ; DC    ;  66,640 ;     mV ;       ; 00:19:36
   1:47'04"15 ; DC    ;  66,600 ;     mV ;       ; 00:19:36
   1:47'04"50 ; DC    ;  66,640 ;     mV ;       ; 00:19:37
   1:47'04"82 ; DC    ;  66,610 ;     mV ;       ; 00:19:37
   1:47'05"21 ; DC    ;  66,610 ;     mV ;       ; 00:19:37
   1:47'05"60 ; DC    ;  66,600 ;     mV ;       ; 00:19:38
   1:47'05"99 ; DC    ;  66,610 ;     mV ;       ; 00:19:38
   1:47'06"35 ; DC    ;  66,640 ;     mV ;       ; 00:19:39
   1:47'06"74 ; DC    ;  66,610 ;     mV ;       ; 00:19:39
   1:47'07"19 ; DC    ;  66,600 ;     mV ;       ; 00:19:39
   1:47'07"59 ; DC    ;  66,630 ;     mV ;       ; 00:19:40
   1:47'07"97 ; DC    ;  66,600 ;     mV ;       ; 00:19:40
   1:47'08"35 ; DC    ;  66,630 ;     mV ;       ; 00:19:41
   1:47'08"73 ; DC    ;  66,630 ;     mV ;       ; 00:19:41
   1:47'09"08 ; DC    ;  66,650 ;     mV ;       ; 00:19:41
   1:47'09"43 ; DC    ;  66,640 ;     mV ;       ; 00:19:42
   1:47'09"78 ; DC    ;  66,660 ;     mV ;       ; 00:19:42
   1:47'10"17 ; DC    ;  66,630 ;     mV ;       ; 00:19:42
   1:47'10"53 ; DC    ;  66,670 ;     mV ;       ; 00:19:43
   1:47'10"87 ; DC    ;  66,680 ;     mV ;       ; 00:19:43
   1:47'11"20 ; DC    ;  66,620 ;     mV ;       ; 00:19:43
   1:47'11"55 ; DC    ;  66,650 ;     mV ;       ; 00:19:44
   1:47'11"88 ; DC    ;  66,620 ;     mV ;       ; 00:19:44
   1:47'12"22 ; DC    ;  66,650 ;     mV ;       ; 00:19:44
   1:47'12"57 ; DC    ;  66,650 ;     mV ;       ; 00:19:45
   1:47'12"89 ; DC    ;  66,630 ;     mV ;       ; 00:19:45
   1:47'13"24 ; DC    ;  66,640 ;     mV ;       ; 00:19:45
   1:47'13"57 ; DC    ;  66,670 ;     mV ;       ; 00:19:46
   1:47'13"92 ; DC    ;  66,640 ;     mV ;       ; 00:19:46
   1:47'14"27 ; DC    ;  66,690 ;     mV ;       ; 00:19:46
   1:47'14"67 ; DC    ;  66,660 ;     mV ;       ; 00:19:47
   1:47'15"01 ; DC    ;  66,690 ;     mV ;       ; 00:19:47
   1:47'15"39 ; DC    ;  66,650 ;     mV ;       ; 00:19:48
   1:47'15"80 ; DC    ;  66,640 ;     mV ;       ; 00:19:48
   1:47'16"21 ; DC    ;  66,680 ;     mV ;       ; 00:19:48
   1:47'16"60 ; DC    ;  66,680 ;     mV ;       ; 00:19:49
   1:47'17"03 ; DC    ;  66,650 ;     mV ;       ; 00:19:49
   1:47'17"40 ; DC    ;  66,670 ;     mV ;       ; 00:19:50
   1:47'17"74 ; DC    ;  66,650 ;     mV ;       ; 00:19:50
   1:47'18"09 ; DC    ;  66,650 ;     mV ;       ; 00:19:50
   1:47'18"43 ; DC    ;  66,640 ;     mV ;       ; 00:19:51
   1:47'18"76 ; DC    ;  66,670 ;     mV ;       ; 00:19:51
   1:47'19"08 ; DC    ;  66,670 ;     mV ;       ; 00:19:51
   1:47'19"47 ; DC    ;  66,660 ;     mV ;       ; 00:19:52
   1:47'19"86 ; DC    ;  66,650 ;     mV ;       ; 00:19:52
   1:47'20"22 ; DC    ;  66,660 ;     mV ;       ; 00:19:52
   1:47'20"61 ; DC    ;  66,670 ;     mV ;       ; 00:19:53
   1:47'20"99 ; DC    ;  66,660 ;     mV ;       ; 00:19:53
   1:47'21"36 ; DC    ;  66,640 ;     mV ;       ; 00:19:54
   1:47'21"69 ; DC    ;  66,660 ;     mV ;       ; 00:19:54
   1:47'22"04 ; DC    ;  66,650 ;     mV ;       ; 00:19:54
   1:47'22"44 ; DC    ;  66,660 ;     mV ;       ; 00:19:55
   1:47'22"76 ; DC    ;  66,640 ;     mV ;       ; 00:19:55
   1:47'23"19 ; DC    ;  66,670 ;     mV ;       ; 00:19:55
   1:47'23"54 ; DC    ;  66,670 ;     mV ;       ; 00:19:56
   1:47'23"86 ; DC    ;  66,620 ;     mV ;       ; 00:19:56
   1:47'24"20 ; DC    ;  66,640 ;     mV ;       ; 00:19:56
   1:47'24"75 ; DC    ;  66,630 ;     mV ;       ; 00:19:57
   1:47'25"14 ; DC    ;  66,630 ;     mV ;       ; 00:19:57
   1:47'25"54 ; DC    ;  66,640 ;     mV ;       ; 00:19:58
   1:47'25"91 ; DC    ;  66,630 ;     mV ;       ; 00:19:58
   1:47'26"33 ; DC    ;  66,640 ;     mV ;       ; 00:19:59
   1:47'26"82 ; DC    ;  66,610 ;     mV ;       ; 00:19:59
   1:47'27"18 ; DC    ;  66,580 ;     mV ;       ; 00:19:59
   1:47'27"55 ; DC    ;  66,590 ;     mV ;       ; 00:20:00
   1:47'27"90 ; DC    ;  66,580 ;     mV ;       ; 00:20:00
   1:47'28"25 ; DC    ;  66,580 ;     mV ;       ; 00:20:00
   1:47'28"77 ; DC    ;  66,590 ;     mV ;       ; 00:20:01
   1:47'29"20 ; DC    ;  66,600 ;     mV ;       ; 00:20:01
   1:47'29"59 ; DC    ;  66,560 ;     mV ;       ; 00:20:02
   1:47'30"03 ; DC    ;  66,570 ;     mV ;       ; 00:20:02
   1:47'30"44 ; DC    ;  66,580 ;     mV ;       ; 00:20:03
   1:47'30"87 ; DC    ;  66,550 ;     mV ;       ; 00:20:03
   1:47'31"33 ; DC    ;  66,580 ;     mV ;       ; 00:20:04
